"id","enunciado","opcao","texto_alternativa","resposta"
"pc2025_04_ppn_46","A Polícia Civil do Estado do Piauí prendeu, em flagrante, José, imputando-lhe a prática do crime de roubo circunstanciado. Deflagrada a ação penal, supostas irregularidades e nulidades foram arguidas pela defesa técnica do denunciado. Nesse cenário, considerando as disposições do Código de Processo Penal, é incorreto afirmar que","D","não será declarada a nulidade de ato processual que não houver influído na apuração da verdade substancial ou na decisão da causa.","0"
"pc2025_04_ppn_46","A Polícia Civil do Estado do Piauí prendeu, em flagrante, José, imputando-lhe a prática do crime de roubo circunstanciado. Deflagrada a ação penal, supostas irregularidades e nulidades foram arguidas pela defesa técnica do denunciado. Nesse cenário, considerando as disposições do Código de Processo Penal, é incorreto afirmar que","E","nenhum ato será declarado nulo, se da nulidade não resultar prejuízo para a acusação ou para a defesa. 47 José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação","0"
"pc2025_04_ppn_47","José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação","A","será admitida, caso demonstrada a imprescindibilidade da medida, sendo certo que os acareados serão reperguntados pelo juiz, para que expliquem os pontos de divergências.","0"
"pc2025_04_ppn_47","José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação","B","será admitida, sendo certo que os acareados serão reperguntados, para que expliquem os pontos de divergências, reduzindo-se a termo o ato de acareação.","0"
"pc2025_04_ppn_47","José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação","C","não será admitida, já que a fé-pública, inerente à palavra do policial civil, afasta a necessidade de se aplicar o referido instituto.","0"
"pc2025_04_ppn_47","José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação","D","não será admitida, salvo se houver a concordância expressa do Ministério Público e do próprio policial civil.","0"
"pc2025_04_ppn_47","José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação","E","não será admitida, já que o referido instituto não é aplicável entre testemunha e acusado. 48 Lucas, delegado de polícia, informou aos novos investigadores da sua unidade policial a importância de se observar a cadeia de custódia da prova, a qual nada mais é do que o conjunto de todos os procedimentos utilizados para manter e documentar a história cronológica do vestígio coletado em locais ou em vítimas de crimes, para rastrear sua posse e manuseio a partir de seu reconhecimento até o descarte. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O início da cadeia de custódia dá-se com a preservação do local de crime ou com procedimentos policiais ou periciais nos quais seja detectada a existência de vestígio; II. O agente público que reconhecer um elemento como de potencial interesse para a produção da prova pericial deverá imediatamente dar conhecimento do fato ao perito, sob pena de ficar responsável por sua preservação; III. Vestígio é todo objeto ou material bruto, visível ou latente, constatado ou recolhido, que se relaciona à infração penal. Está correto o que se afirma em","0"
"pc2025_04_ppn_48","Lucas, delegado de polícia, informou aos novos investigadores da sua unidade policial a importância de se observar a cadeia de custódia da prova, a qual nada mais é do que o conjunto de todos os procedimentos utilizados para manter e documentar a história cronológica do vestígio coletado em locais ou em vítimas de crimes, para rastrear sua posse e manuseio a partir de seu reconhecimento até o descarte. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O início da cadeia de custódia dá-se com a preservação do local de crime ou com procedimentos policiais ou periciais nos quais seja detectada a existência de vestígio; II. O agente público que reconhecer um elemento como de potencial interesse para a produção da prova pericial deverá imediatamente dar conhecimento do fato ao perito, sob pena de ficar responsável por sua preservação; III. Vestígio é todo objeto ou material bruto, visível ou latente, constatado ou recolhido, que se relaciona à infração penal. Está correto o que se afirma em","A","I, apenas.","0"
"pc2025_04_ppn_48","Lucas, delegado de polícia, informou aos novos investigadores da sua unidade policial a importância de se observar a cadeia de custódia da prova, a qual nada mais é do que o conjunto de todos os procedimentos utilizados para manter e documentar a história cronológica do vestígio coletado em locais ou em vítimas de crimes, para rastrear sua posse e manuseio a partir de seu reconhecimento até o descarte. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O início da cadeia de custódia dá-se com a preservação do local de crime ou com procedimentos policiais ou periciais nos quais seja detectada a existência de vestígio; II. O agente público que reconhecer um elemento como de potencial interesse para a produção da prova pericial deverá imediatamente dar conhecimento do fato ao perito, sob pena de ficar responsável por sua preservação; III. Vestígio é todo objeto ou material bruto, visível ou latente, constatado ou recolhido, que se relaciona à infração penal. Está correto o que se afirma em","B","II, apenas.","0"
"pc2025_04_ppn_48","Lucas, delegado de polícia, informou aos novos investigadores da sua unidade policial a importância de se observar a cadeia de custódia da prova, a qual nada mais é do que o conjunto de todos os procedimentos utilizados para manter e documentar a história cronológica do vestígio coletado em locais ou em vítimas de crimes, para rastrear sua posse e manuseio a partir de seu reconhecimento até o descarte. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O início da cadeia de custódia dá-se com a preservação do local de crime ou com procedimentos policiais ou periciais nos quais seja detectada a existência de vestígio; II. O agente público que reconhecer um elemento como de potencial interesse para a produção da prova pericial deverá imediatamente dar conhecimento do fato ao perito, sob pena de ficar responsável por sua preservação; III. Vestígio é todo objeto ou material bruto, visível ou latente, constatado ou recolhido, que se relaciona à infração penal. Está correto o que se afirma em","C","III, apenas.","0"
"pc2025_04_ppn_48","Lucas, delegado de polícia, informou aos novos investigadores da sua unidade policial a importância de se observar a cadeia de custódia da prova, a qual nada mais é do que o conjunto de todos os procedimentos utilizados para manter e documentar a história cronológica do vestígio coletado em locais ou em vítimas de crimes, para rastrear sua posse e manuseio a partir de seu reconhecimento até o descarte. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O início da cadeia de custódia dá-se com a preservação do local de crime ou com procedimentos policiais ou periciais nos quais seja detectada a existência de vestígio; II. O agente público que reconhecer um elemento como de potencial interesse para a produção da prova pericial deverá imediatamente dar conhecimento do fato ao perito, sob pena de ficar responsável por sua preservação; III. Vestígio é todo objeto ou material bruto, visível ou latente, constatado ou recolhido, que se relaciona à infração penal. Está correto o que se afirma em","D","I e III, apenas.","0"
"pc2025_04_ppn_48","Lucas, delegado de polícia, informou aos novos investigadores da sua unidade policial a importância de se observar a cadeia de custódia da prova, a qual nada mais é do que o conjunto de todos os procedimentos utilizados para manter e documentar a história cronológica do vestígio coletado em locais ou em vítimas de crimes, para rastrear sua posse e manuseio a partir de seu reconhecimento até o descarte. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O início da cadeia de custódia dá-se com a preservação do local de crime ou com procedimentos policiais ou periciais nos quais seja detectada a existência de vestígio; II. O agente público que reconhecer um elemento como de potencial interesse para a produção da prova pericial deverá imediatamente dar conhecimento do fato ao perito, sob pena de ficar responsável por sua preservação; III. Vestígio é todo objeto ou material bruto, visível ou latente, constatado ou recolhido, que se relaciona à infração penal. Está correto o que se afirma em","E","I, II e III. 49 A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.","0"
"pc2025_04_ppn_49","A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.","A","Imprescindível aos cuidados especiais de pessoa menor de seis anos de idade ou com deficiência.","0"
"pc2025_04_ppn_49","A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.","B","Homem com filho de até doze anos de idade incompletos.","0"
"pc2025_04_ppn_49","A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.","C","Extremamente debilitado por motivo de doença grave.","0"
"pc2025_04_ppn_49","A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.","D","Maior de oitenta anos.","0"
"pc2025_04_ppn_49","A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.","E","Gestante. 50 João, preso preventivamente pela prática do crime de roubo circunstanciado, praticou fato previsto em lei como crime culposo. Registre-se que, em razão da sua ação, houve subversão da ordem interna no âmbito do estabelecimento prisional. Nesse cenário, considerando as disposições da Lei no 7.210/1984, é correto afirmar que João","0"
"pc2025_04_ppn_50","João, preso preventivamente pela prática do crime de roubo circunstanciado, praticou fato previsto em lei como crime culposo. Registre-se que, em razão da sua ação, houve subversão da ordem interna no âmbito do estabelecimento prisional. Nesse cenário, considerando as disposições da Lei no 7.210/1984, é correto afirmar que João","A","poderá ser incluído no regime disciplinar diferenciado, já que a sua conduta ensejou a subversão da ordem interna no âmbito do estabelecimento prisional.","0"
"pc2025_04_ppn_50","João, preso preventivamente pela prática do crime de roubo circunstanciado, praticou fato previsto em lei como crime culposo. Registre-se que, em razão da sua ação, houve subversão da ordem interna no âmbito do estabelecimento prisional. Nesse cenário, considerando as disposições da Lei no 7.210/1984, é correto afirmar que João","B","poderá ser incluído no regime disciplinar diferenciado, já que a sua segregação cautelar decorre da prática de crime de roubo circunstanciado.","0"
"pc2025_04_ppn_50","João, preso preventivamente pela prática do crime de roubo circunstanciado, praticou fato previsto em lei como crime culposo. Registre-se que, em razão da sua ação, houve subversão da ordem interna no âmbito do estabelecimento prisional. Nesse cenário, considerando as disposições da Lei no 7.210/1984, é correto afirmar que João","C","não poderá ser incluído no regime disciplinar diferenciado, já que a sua conduta caracterizou crime culposo.","0"
"pc2025_04_ppn_50","João, preso preventivamente pela prática do crime de roubo circunstanciado, praticou fato previsto em lei como crime culposo. Registre-se que, em razão da sua ação, houve subversão da ordem interna no âmbito do estabelecimento prisional. Nesse cenário, considerando as disposições da Lei no 7.210/1984, é correto afirmar que João","D","poderá ser incluído no regime disciplinar diferenciado, que terá duração máxima de seis meses.","0"
"pc2025_04_ppn_50","João, preso preventivamente pela prática do crime de roubo circunstanciado, praticou fato previsto em lei como crime culposo. Registre-se que, em razão da sua ação, houve subversão da ordem interna no âmbito do estabelecimento prisional. Nesse cenário, considerando as disposições da Lei no 7.210/1984, é correto afirmar que João","E","não poderá ser incluído no regime disciplinar diferenciado, por se tratar de preso provisório. Direito Constitucional","0"
"pc2025_04_cn_51","O Presidente da República editou decreto regulamentando determinado direito previsto em lei, afeto aos policiais civis. No âmbito do Congresso Nacional, um grupo de parlamentares argumentou que o decreto não se restringiu a regulamentar o benefício; em verdade, ultrapassou os balizamentos estabelecidos pela lei de regência. Ao consultarem os órgãos internos sobre a medida passível de ser adotada para que o decreto não produzisse efeitos, foi corretamente informado aos parlamentares que","A","é possível que o Congresso Nacional suste o decreto.","0"
"pc2025_04_cn_51","O Presidente da República editou decreto regulamentando determinado direito previsto em lei, afeto aos policiais civis. No âmbito do Congresso Nacional, um grupo de parlamentares argumentou que o decreto não se restringiu a regulamentar o benefício; em verdade, ultrapassou os balizamentos estabelecidos pela lei de regência. Ao consultarem os órgãos internos sobre a medida passível de ser adotada para que o decreto não produzisse efeitos, foi corretamente informado aos parlamentares que","B","não há nenhuma medida passível de ser adotada, o que decorre da separação dos poderes.","0"
"pc2025_04_cn_51","O Presidente da República editou decreto regulamentando determinado direito previsto em lei, afeto aos policiais civis. No âmbito do Congresso Nacional, um grupo de parlamentares argumentou que o decreto não se restringiu a regulamentar o benefício; em verdade, ultrapassou os balizamentos estabelecidos pela lei de regência. Ao consultarem os órgãos internos sobre a medida passível de ser adotada para que o decreto não produzisse efeitos, foi corretamente informado aos parlamentares que","C","somente é possível submeter o decreto ao Poder Judiciário, invocando a sua inconstitucionalidade.","0"
"pc2025_04_cn_51","O Presidente da República editou decreto regulamentando determinado direito previsto em lei, afeto aos policiais civis. No âmbito do Congresso Nacional, um grupo de parlamentares argumentou que o decreto não se restringiu a regulamentar o benefício; em verdade, ultrapassou os balizamentos estabelecidos pela lei de regência. Ao consultarem os órgãos internos sobre a medida passível de ser adotada para que o decreto não produzisse efeitos, foi corretamente informado aos parlamentares que","D","é possível que a Mesa Diretora do Congresso Nacional revogue o decreto ou ingresse com a ação própria.","0"
"pc2025_04_cn_51","O Presidente da República editou decreto regulamentando determinado direito previsto em lei, afeto aos policiais civis. No âmbito do Congresso Nacional, um grupo de parlamentares argumentou que o decreto não se restringiu a regulamentar o benefício; em verdade, ultrapassou os balizamentos estabelecidos pela lei de regência. Ao consultarem os órgãos internos sobre a medida passível de ser adotada para que o decreto não produzisse efeitos, foi corretamente informado aos parlamentares que","E","deve ser requerido ao Poder Executivo a revogação do decreto e, caso isto não ocorra, o Legislativo decidirá. 52 O Estado Alfa editou a Lei no X em matéria de competência legislativa concorrente com a União, que deveria ser aplicada pelos órgãos da Polícia Civil. No momento da edição desse diploma normativo, este último ente federativo ainda não tinha incursionado na respectiva temática. Ocorre que, em momento posterior, a União editou a Lei no Y, dispondo sobre a temática, em âmbito nacional, em sentido oposto ao da Lei no X. Nesse caso, é correto afirmar que a","0"
"pc2025_04_cn_52","O Estado Alfa editou a Lei no X em matéria de competência legislativa concorrente com a União, que deveria ser aplicada pelos órgãos da Polícia Civil. No momento da edição desse diploma normativo, este último ente federativo ainda não tinha incursionado na respectiva temática. Ocorre que, em momento posterior, a União editou a Lei no Y, dispondo sobre a temática, em âmbito nacional, em sentido oposto ao da Lei no X. Nesse caso, é correto afirmar que a","A","Lei no Y é inconstitucional.","0"
"pc2025_04_cn_52","O Estado Alfa editou a Lei no X em matéria de competência legislativa concorrente com a União, que deveria ser aplicada pelos órgãos da Polícia Civil. No momento da edição desse diploma normativo, este último ente federativo ainda não tinha incursionado na respectiva temática. Ocorre que, em momento posterior, a União editou a Lei no Y, dispondo sobre a temática, em âmbito nacional, em sentido oposto ao da Lei no X. Nesse caso, é correto afirmar que a","B","Lei no X é inconstitucional.","0"
"pc2025_04_cn_52","O Estado Alfa editou a Lei no X em matéria de competência legislativa concorrente com a União, que deveria ser aplicada pelos órgãos da Polícia Civil. No momento da edição desse diploma normativo, este último ente federativo ainda não tinha incursionado na respectiva temática. Ocorre que, em momento posterior, a União editou a Lei no Y, dispondo sobre a temática, em âmbito nacional, em sentido oposto ao da Lei no X. Nesse caso, é correto afirmar que a","C","Lei no X foi revogada pela Lei no Y.","0"
"pc2025_04_cn_52","O Estado Alfa editou a Lei no X em matéria de competência legislativa concorrente com a União, que deveria ser aplicada pelos órgãos da Polícia Civil. No momento da edição desse diploma normativo, este último ente federativo ainda não tinha incursionado na respectiva temática. Ocorre que, em momento posterior, a União editou a Lei no Y, dispondo sobre a temática, em âmbito nacional, em sentido oposto ao da Lei no X. Nesse caso, é correto afirmar que a","D","Lei no X deve continuar a ser aplicada em Alfa.","0"
"pc2025_04_cn_52","O Estado Alfa editou a Lei no X em matéria de competência legislativa concorrente com a União, que deveria ser aplicada pelos órgãos da Polícia Civil. No momento da edição desse diploma normativo, este último ente federativo ainda não tinha incursionado na respectiva temática. Ocorre que, em momento posterior, a União editou a Lei no Y, dispondo sobre a temática, em âmbito nacional, em sentido oposto ao da Lei no X. Nesse caso, é correto afirmar que a","E","Lei no X deve ter apenas sua aplicação suspensa. 53 Em razão das obras de ampliação da siderúrgica Alfa, foi detectada, por pescadores da região, eleitores assíduos e muito participativos na seara política, um despejo elevado e contínuo de resíduos sólidos no principal rio existente, o que não gerou impactos imediatos na qualidade do manancial e na atividade pesqueira. Apesar disso, cogitaram ingressar com uma ação constitucional para impedir a continuidade do despejo, já que efeitos deletérios certamente seriam percebidos em futuro próximo. Ao consultarem um especialista, foi corretamente esclarecido aos pescadores que","0"
"pc2025_04_cn_53","Em razão das obras de ampliação da siderúrgica Alfa, foi detectada, por pescadores da região, eleitores assíduos e muito participativos na seara política, um despejo elevado e contínuo de resíduos sólidos no principal rio existente, o que não gerou impactos imediatos na qualidade do manancial e na atividade pesqueira. Apesar disso, cogitaram ingressar com uma ação constitucional para impedir a continuidade do despejo, já que efeitos deletérios certamente seriam percebidos em futuro próximo. Ao consultarem um especialista, foi corretamente esclarecido aos pescadores que","A","é cabível a ação popular.","0"
"pc2025_04_cn_53","Em razão das obras de ampliação da siderúrgica Alfa, foi detectada, por pescadores da região, eleitores assíduos e muito participativos na seara política, um despejo elevado e contínuo de resíduos sólidos no principal rio existente, o que não gerou impactos imediatos na qualidade do manancial e na atividade pesqueira. Apesar disso, cogitaram ingressar com uma ação constitucional para impedir a continuidade do despejo, já que efeitos deletérios certamente seriam percebidos em futuro próximo. Ao consultarem um especialista, foi corretamente esclarecido aos pescadores que","B","é cabível a ação civil pública.","0"
"pc2025_04_cn_53","Em razão das obras de ampliação da siderúrgica Alfa, foi detectada, por pescadores da região, eleitores assíduos e muito participativos na seara política, um despejo elevado e contínuo de resíduos sólidos no principal rio existente, o que não gerou impactos imediatos na qualidade do manancial e na atividade pesqueira. Apesar disso, cogitaram ingressar com uma ação constitucional para impedir a continuidade do despejo, já que efeitos deletérios certamente seriam percebidos em futuro próximo. Ao consultarem um especialista, foi corretamente esclarecido aos pescadores que","C","devem impetrar mandado de injunção para que seja editada norma, pelo poder competente, obstando o despejo.","0"
"pc2025_04_cn_53","Em razão das obras de ampliação da siderúrgica Alfa, foi detectada, por pescadores da região, eleitores assíduos e muito participativos na seara política, um despejo elevado e contínuo de resíduos sólidos no principal rio existente, o que não gerou impactos imediatos na qualidade do manancial e na atividade pesqueira. Apesar disso, cogitaram ingressar com uma ação constitucional para impedir a continuidade do despejo, já que efeitos deletérios certamente seriam percebidos em futuro próximo. Ao consultarem um especialista, foi corretamente esclarecido aos pescadores que","D","devem impetrar mandado de segurança, para assegurar o seu direito líquido e certo ao livre exercício da atividade econômica.","0"
"pc2025_04_cn_53","Em razão das obras de ampliação da siderúrgica Alfa, foi detectada, por pescadores da região, eleitores assíduos e muito participativos na seara política, um despejo elevado e contínuo de resíduos sólidos no principal rio existente, o que não gerou impactos imediatos na qualidade do manancial e na atividade pesqueira. Apesar disso, cogitaram ingressar com uma ação constitucional para impedir a continuidade do despejo, já que efeitos deletérios certamente seriam percebidos em futuro próximo. Ao consultarem um especialista, foi corretamente esclarecido aos pescadores que","E","é cabível a ação popular, desde que seja demonstrado que o despejo também acarretará danos ao erário, com as medidas de contenção. 54 A Constituição Federal, em seu artigo 144, expressamente incluiu as polícias civis entre os órgãos de segurança pública. Além disso, no parágrafo 4o do mesmo artigo, estabeleceu que “às polícias civis, dirigidas por delegados de polícia de carreira, incumbem, ressalvada a competência da União, as funções de polícia judiciária e a apuração de infrações penais, exceto as militares”. Diante disso, considerando as atribuições constitucionais e legais da polícia civil e de seus delegados de polícia, assinale a opção correta.","0"
"pc2025_04_cn_54","A Constituição Federal, em seu artigo 144, expressamente incluiu as polícias civis entre os órgãos de segurança pública. Além disso, no parágrafo 4o do mesmo artigo, estabeleceu que “às polícias civis, dirigidas por delegados de polícia de carreira, incumbem, ressalvada a competência da União, as funções de polícia judiciária e a apuração de infrações penais, exceto as militares”. Diante disso, considerando as atribuições constitucionais e legais da polícia civil e de seus delegados de polícia, assinale a opção correta.","A","Os delegados de polícia possuem independência funcional, uma vez que a polícia civil possui o caráter de função essencial à atividade jurisdicional do Estado e à defesa da ordem jurídica.","0"
"pc2025_04_cn_54","A Constituição Federal, em seu artigo 144, expressamente incluiu as polícias civis entre os órgãos de segurança pública. Além disso, no parágrafo 4o do mesmo artigo, estabeleceu que “às polícias civis, dirigidas por delegados de polícia de carreira, incumbem, ressalvada a competência da União, as funções de polícia judiciária e a apuração de infrações penais, exceto as militares”. Diante disso, considerando as atribuições constitucionais e legais da polícia civil e de seus delegados de polícia, assinale a opção correta.","B","A lavratura de Termo Circunstanciado de Ocorrência constitui atividade privativa dos delegados de polícia.","0"
"pc2025_04_cn_54","A Constituição Federal, em seu artigo 144, expressamente incluiu as polícias civis entre os órgãos de segurança pública. Além disso, no parágrafo 4o do mesmo artigo, estabeleceu que “às polícias civis, dirigidas por delegados de polícia de carreira, incumbem, ressalvada a competência da União, as funções de polícia judiciária e a apuração de infrações penais, exceto as militares”. Diante disso, considerando as atribuições constitucionais e legais da polícia civil e de seus delegados de polícia, assinale a opção correta.","C","As polícias civis não integram a estrutura do Poder Executivo, uma vez que constituem órgãos dotados de autonomia administrativa, funcional e financeira.","0"
"pc2025_04_cn_54","A Constituição Federal, em seu artigo 144, expressamente incluiu as polícias civis entre os órgãos de segurança pública. Além disso, no parágrafo 4o do mesmo artigo, estabeleceu que “às polícias civis, dirigidas por delegados de polícia de carreira, incumbem, ressalvada a competência da União, as funções de polícia judiciária e a apuração de infrações penais, exceto as militares”. Diante disso, considerando as atribuições constitucionais e legais da polícia civil e de seus delegados de polícia, assinale a opção correta.","D","No ordenamento jurídico brasileiro, a atividade de investigação criminal é privativa dos delegados de polícia.","0"
"pc2025_04_cn_54","A Constituição Federal, em seu artigo 144, expressamente incluiu as polícias civis entre os órgãos de segurança pública. Além disso, no parágrafo 4o do mesmo artigo, estabeleceu que “às polícias civis, dirigidas por delegados de polícia de carreira, incumbem, ressalvada a competência da União, as funções de polícia judiciária e a apuração de infrações penais, exceto as militares”. Diante disso, considerando as atribuições constitucionais e legais da polícia civil e de seus delegados de polícia, assinale a opção correta.","E","A polícia civil integra a estrutura do Poder Executivo e está subordinada ao Governador do Estado. 55 João é brasileiro nato, mas entusiasta da cultura equatoriana. Em determinada fase de sua vida, decidiu que iria tentar viver no Equador, obtendo a respectiva nacionalidade. Decidiu, ainda, que iria se desprender do seu passado antes de iniciar a sua aventura, renunciando à única nacionalidade que possuía, a brasileira, o que, ao seu ver, facilitaria a obtenção da nacionalidade equatoriana. À luz da sistemática constitucional, é correto afirmar que","0"
"pc2025_04_cn_55","João é brasileiro nato, mas entusiasta da cultura equatoriana. Em determinada fase de sua vida, decidiu que iria tentar viver no Equador, obtendo a respectiva nacionalidade. Decidiu, ainda, que iria se desprender do seu passado antes de iniciar a sua aventura, renunciando à única nacionalidade que possuía, a brasileira, o que, ao seu ver, facilitaria a obtenção da nacionalidade equatoriana. À luz da sistemática constitucional, é correto afirmar que","A","não é admitida a renúncia à nacionalidade, por se tratar de direito indisponível.","0"
"pc2025_04_cn_55","João é brasileiro nato, mas entusiasta da cultura equatoriana. Em determinada fase de sua vida, decidiu que iria tentar viver no Equador, obtendo a respectiva nacionalidade. Decidiu, ainda, que iria se desprender do seu passado antes de iniciar a sua aventura, renunciando à única nacionalidade que possuía, a brasileira, o que, ao seu ver, facilitaria a obtenção da nacionalidade equatoriana. À luz da sistemática constitucional, é correto afirmar que","B","é possível que João renuncie à nacionalidade, o que pressupõe sentença judicial nesse sentido.","0"
"pc2025_04_cn_55","João é brasileiro nato, mas entusiasta da cultura equatoriana. Em determinada fase de sua vida, decidiu que iria tentar viver no Equador, obtendo a respectiva nacionalidade. Decidiu, ainda, que iria se desprender do seu passado antes de iniciar a sua aventura, renunciando à única nacionalidade que possuía, a brasileira, o que, ao seu ver, facilitaria a obtenção da nacionalidade equatoriana. À luz da sistemática constitucional, é correto afirmar que","C","não pode ser acolhido o pedido de perda da nacionalidade na situação descrita, caso João venha a formulá-lo.","0"
"pc2025_04_cn_55","João é brasileiro nato, mas entusiasta da cultura equatoriana. Em determinada fase de sua vida, decidiu que iria tentar viver no Equador, obtendo a respectiva nacionalidade. Decidiu, ainda, que iria se desprender do seu passado antes de iniciar a sua aventura, renunciando à única nacionalidade que possuía, a brasileira, o que, ao seu ver, facilitaria a obtenção da nacionalidade equatoriana. À luz da sistemática constitucional, é correto afirmar que","D","ocorrerá a perda da nacionalidade brasileira, como efeito correlato da aquisição da nacionalidade equatoriana.","0"
